"366";"Comprehensive Evaluation Method of Reliability of Internet of Things.";"2014";"Li Yong-Fei|Tian Li-Qin";"0";"2016-09-14 06:19:59";"Comprehensive evaluation method of Reliability of Internet of Things. L Yong-Fei, T Li-Qin - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. Since there were several features of IOT, including complex worNing environment, wide  distribution of networN terminals, notYfixed networN topology etc., the reliability of IOT must  be considered during the stages of design, deployment and maintenance. Therefore, the  .."
"367";"Improved Recommendation System with Friends on SNS.";"2014";"Yanxiang Ling|Qing Liao";"0";"2016-09-14 06:20:39";"Improved Recommendation System with Friends on SNS. Y Ling, Q Liao -  , Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. , SNS services and 3G commercial mobile applications which brings tremendous  opportunity, although the time on the development of SNS is very short in China, social web  game is in the early stage of development, because of massive user, the potential  .."
"368";"Encrypted Botnet Detection Scheme.";"2014";"Wang Ying";"0";"2016-09-14 06:20:19";"Encrypted Botnet Detection Scheme. W Ying - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. Abstract-APT Botnets have started using Information obfuscation techniques include  encryption to evade detection. In order to detect encrypted botnet traffic, in this paper we see  detection of encrypted botnet traffic from normal network traffic as traffic classification  .."
"369";"Discovering Many-to-One Causality in Software Project Risk Analysis.";"2014";"Weiqi Chen|Kang Liu|Lijun Su|Mei Liu|Zhifeng Hao|Yong Hu|Xiangzhou Zhang";"1";"2016-09-14 06:19:39";"Discovering many-to-one causality in Software Project Risk Analysis. W Chen, K Liu, L Su, M Liu, Z Hao -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâMany risk factors affect software development and risk management has become  one of the major activities in software development. Discovering causal directions among  risk factors and project performance are important support for risk management. The  .."
"370";"Recognition of Body Movements Patterns for Immersive Virtual Reality System Interface.";"2014";"Tomasz Hachaj|Marek R. Ogiela";"1";"2016-09-14 06:19:29";"Recognition of body movements patterns for immersive virtual reality system interface. T Hachaj, MR Ogiela - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâOur motivation for writing this paper was to present application of Gesture  Description Language (GDL) methodology in the role of natural user interface (NUI) for  immersive virtual reality (VR) environment. In order to do so we have adapted an existing  .."
"371";"Virus-Evolutionary Genetic Algorithm Based Selective Ensemble for Steganalysis.";"2014";"Fuqiang Di|Minqing Zhang|Jia Liu";"0";"2016-09-14 06:20:29";"Virus-Evolutionary Genetic Algorithm Based Selective Ensemble for Steganalysis. D Fuqiang, Z Minqing, L Jia -  , Parallel, Grid, Cloud and Internet , 2014 - ieeexplore.ieee.org. AbstractâTraditional classifiers in steganalysis are no longer applicable when faced with  massive feature set and high-dimensional sample set. We proposed a kind of selective  ensemble classifier for universal steganalysis based on virus-evolutionary genetic  .."
"372";"Secure Personal Health Record System with Attribute-Based Encryption in Cloud Computing.";"2014";"Hongyang Yan|Xuan Li|Jin Li";"2";"2016-09-14 06:19:39";"Secure Personal Health Record System with Attribute-Based Encryption in Cloud Computing. H Yan, X Li, J Li -  , Parallel, Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâPersonal health record which is stored safely in the cloud computing platform has  captured the attention of cryptographic researchers. In order to assure the security of data,  anyone can't read and tamper it without permit. In this paper, we use attribute-based  .."
"373";"New Data Publishing Framework in the Big Data Environments.";"2014";"Jun Yang|Zheli Liu|Chunfu Jia|Kai Lin|Zijing Cheng";"0";"2016-09-14 06:20:19";"New Data Publishing Framework in the Big Data Environments. J Yang, Z Liu, C Jia, K Lin -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâThe traditional data publishing methods will remove the sensitive attributes and  generate the abundant records to achieve the goal of privacy protection. In the big data  environment, they cannot satisfy some data mining tasks with privacy considerations. This  .."
"374";"Performance Overhead of Xen on Linux 3.13 on ARM Cortex-A7.";"2014";"Xiaoli Gong|Qi Du|Xu Li|Jin Zhang|Ye Lu";"1";"2016-09-14 06:19:29";"Performance overhead of Xen on Linux 3.13 on ARM Cortex-A7. X Gong, Q Du, X Li, J Zhang -   International Conference  , 2014 - ieeexplore.ieee.org. AbstractâA number of simple performance measurements on disk speed, CPU, memory  and network throughput were done on a dual ARM Cortex-A7 machine running Linux inside  a Xen virtual machine that communicate with the outside through fronted-driver and  .."
"375";"Mixed Fruit Fly Optimization Algorithm Based on Lozi's Chaotic Mapping.";"2014";"Huixia Luo|Guidong Zhang|Yongjun Shen|Jialin Hu";"0";"2016-09-14 06:20:30";"Mixed Fruit Fly Optimization Algorithm Based on Lozi's Chaotic Mapping. H Luo, G Zhang, Y Shen, J Hu -  , Cloud and Internet Computing , 2014 - ieeexplore.ieee.org. Abstract Mixed Fruit Fly Optimization Algorithm LGM-FOA (Logistic Mapping-FOA) is an  improved mixed fruit fly algorithm on the basis of the Logistic map, but the algorithm was  showing an ideal state about convergence precision and stability in the optimization  .."
"376";"DTLS for Lightweight Secure Data Streaming in the Internet of Things.";"2014";"Roy Fisher|Gerhard P. Hancke";"4";"2016-09-14 06:17:49";"DTLS for Lightweight Secure Data Streaming in the Internet of Things. R Fisher, G Hancke - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâThe huge number of sensors envisioned to be deployed within Internet of Things  applications will result in large amounts of likely confidential data that will be required to  traverse the open Internet. This confidential data could range from the current security  .."
"377";"A Modeling Profile for Availability Analysis of Composite Cloud Services.";"2014";"Flora Amato|Francesco Moscato";"0";"2016-09-14 06:20:09";"A Modeling Profile for Availability Analysis of Composite Cloud Services. F Amato, F Moscato - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâService Oriented Architectures and service-centric models arose in the last years  as a standard de-facto in IT enterprises for offering practically any kind of services to users  world-wide. Heterogeneity (of operating systems, programming languages, software and  .."
"378";"An Algorithm of Video Network Transmission Based on Unbalanced Multiple Description Coding.";"2014";"ShanGuo Lv|YiQin Cao";"0";"2016-09-14 06:20:10";"An Algorithm of Video Network Transmission Based on Unbalanced Multiple Description Coding. SG Lv, YQ Cao -  , Parallel, Grid, Cloud and Internet Computing  , 2014 - ieeexplore.ieee.org. AbstractâIn order to reduce video network transmission delay, congestion and packet loss  rate, the authors propose an algorithm of video network transmission based on unbalanced  multiple description coding. Based on the detection of network link available bandwidth,  .."
"379";"Multi-input Functional Encryption Based Electronic Voting Scheme.";"2014";"Yang Chen|You Lin";"0";"2016-09-14 06:20:49";"Multi-input Functional Encryption Based Electronic Voting Scheme. Y Chen, Y Lin -  , Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâAs voting plays an important role in democratic society, both the privacy and  verifiability of voting are particularly important in computer-supported voting system. In this  paper, we propose a secret voting scheme that based on multi-input functional encryption.  .."
"380";"A Survey of Chaos-Based Cryptography.";"2014";"Ping Zhen|Geng Zhao|Lequan Min|Xiaodong Li";"1";"2016-09-14 06:19:19";"A survey of chaos-based cryptography. P Zhen, G Zhao, L Min, X Li -  , Parallel, Grid, Cloud and Internet , 2014 - ieeexplore.ieee.org. AbstractâAs an offshoot of dynamical systems, chaos is highly sensitive to initial conditions  and exhibits seemingly random behavior. From the perspective of cryptography and  information security, randomness generated from entirely deterministic systems is a very  .."
"381";"'NoSQL' and Electronic Patient Record Systems: Opportunities and Challenges.";"2014";"Philip Moore|Tarik Qassem|Fatos Xhafa";"2";"2016-09-14 06:19:09";"'NoSQL'and Electronic Patient Record Systems: Opportunities and Challenges. P Moore, T Qassem, F Xhafa -  Parallel, Grid, Cloud and Internet , 2014 - ieeexplore.ieee.org. AbstractâResearch into electronic health record systems can be traced back over four  decades however the penetration of records which incorporate more than simply basic  information into healthcare organizations is relatively limited. There is a great (and largely  .."
"382";"A Dynamic Multiple Digital Watermarking Model based on Temporal Series.";"2014";"Xiaoyi Zhou|Jixin Ma|Wencai Du|Yihong Li";"0";"2012-12-31 23:00:00";NULL
"383";"A Distributed Information Extraction System Integrating Ontological Knowledge and Probabilistic Classifiers.";"2014";"Anita Alicante|Massimo Benerecetti|Anna Corazza|Stefano Silvestri";"0";"2016-09-14 06:19:49";"A Distributed Information Extraction System Integrating Ontological Knowledge and Probabilistic Classifiers. A Alicante, M Benerecetti, A Corazza -   Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâIn this work we consider the problem of extracting concepts and relations between  them from documents, aiming at constructing an index for a more semantically oriented  search engine. While assessment is performed on a biomedical application, the proposed  .."
"384";"A Digital Watermarking Algorithm of Color Image based on Visual Cryptography and Discrete Cosine Transform.";"2014";"Yanyan Han|Wencai He|Shuai Ji|Qing Luo";"0";"2012-12-31 23:00:00";NULL
"385";"Research and Prevention of Rogue AP Based MitM in Wireless Network.";"2014";"Mengru Cai|Zhendong Wu|Jianwu Zhang";"0";"2016-09-14 06:20:29";"Research and Prevention of Rogue AP based MitM in wireless network. M Cai, Z Wu, J Zhang - P2P, Parallel, Grid, Cloud and Internet  , 2014 - ieeexplore.ieee.org. AbstractâDue to the wireless network is popularly used, the security of wireless network is  more important than past. Wireless network is considerably more susceptible to MitM (man- in-the-middle) attack. This paper proposes a Rogue AP based MitM attack framework. In  .."
"386";"Strain Sensitizing of High-Sensitivity SAW Sensor Based on FBG.";"2014";"Zhang Wei";"0";"2016-09-14 06:20:09";"Strain Sensitizing of High-Sensitivity SAW Sensor Based on FBG. Z Wei - P2P, Parallel, Grid, Cloud and Internet Computing ( , 2014 - ieeexplore.ieee.org. AbstractâWe propose FBG (fiber Bragg grating) based optical fiber sensors for detecting  pipeline leakage in oil and gas transportation systems. By placing a sensor on each end of a  pipe, the velocity and position of the pipeline leakage can be detected through a series of  .."
"387";"MOMC: Multi-objective and Multi-constrained Scheduling Algorithm of Many Tasks in Hadoop.";"2014";"Cristiana Voicu|Florin Pop|Ciprian Dobre|Fatos Xhafa";"1";"2016-09-14 06:19:19";"MOMC: Multi-objective and Multi-constrained Scheduling Algorithm of Many Tasks in Hadoop. C Voicu, F Pop, C Dobre, F Xhafa -   International Conference on, 2014 - ieeexplore.ieee.org. AbstractâEven though scheduling in a distributed system was debated for many years, the  platforms and the job types are changing everyday. This is why we need special algorithms  based on new applications requirements, especially when a application is deployed in a  .."
"388";"A General Framework for Detecting Malicious Peers in Reputation-Based Peer-to-Peer Systems.";"2014";"Xianglin Wei|Jianhua Fan|Ming Chen 0003|Guomin Zhang";"1";"2016-09-14 06:19:29";"A general framework for detecting malicious peers in reputation-based peer-to-peer systems. X Wei, J Fan, M Chen, G Zhang -  Cloud and Internet Computing , 2014 - ieeexplore.ieee.org. AbstractâConstructing an efficient and trustable content delivery community with low cost is  the general target for the designers of the Peer-to-Peer (P2P) systems. To achieve this goal,  many reputation mechanisms are introduced in recent years to alleviate the blindness  .."
